FCKA5	12	a	The boy and dog are in the backyard. The boy has a shovel in their hand. The boy is putting dirt back in the ground. The dog has a bone in front of him. The dog has his tongue sticking out. The dog fur is white. There are big trees in the background.  The boy is on his knees.
68N1X	8	a	The boy has a present. The present is in a big box. The dad is standing in the doorway. The dad has hands on the doorknob. The man in the view delivered the package. There is a note behind the boy.   
MBJNW	10	a	There are people at a birthday party. There are balloons and party decorations everywhere There are presents everywhere. All the kids are surrounding the birthday boy. Everyone is looking at the boy. The girl in the yellow is grinning. Everyone is grinning. The boy is looking at the girl. They have a card in his hand. The boy has a present in his other hand.   
8F8VW	4	a	The boy is holding a pie. The boy is grinning. The boy has on a chef hat. The boy has on mittens. The boy has an apron. The boy is wearing a green shirt. The background is blue.   
08RZY	13	a	They are in the library. The girl in the pink shirt is grinning. The girl in the pink is looking at the boy in the green. The girl in the pink has her hand in the air. The boy in the green is looking at her. The boy is grinning at the girl in the pink. The boy is throwing paper at the girl. There is a table of kids behind them. The kids at the other table are frowning. The kids at the other table are looking at the first table. There are books paper and pens on the table.  The school group is in the theater.
XQ946	13	a	Everyone is sitting down facing forward. The boy in the red is whispering in the boy in the green shirt ear. The boy has hands covering his mouth. The boy in the green is grinning. The boy in the green is leaning over towards the boy in the red. The boy in the green is listening to the boy in the red. 
1X7JB	4	a	There are people at a pool. There are kids in the pool. The teacher is looking at the boy. The teacher has a clipboard in his hand. The boy in the red shorts is pointing at the pool. The boy in the red shorts is looking at the teacher. There is a green mat in the middle of the gym.
5KIP3	4	a	There are kids in gym class. They are standing over a green large mat. They are ropes hanging. The boy in the yellow shirt is holding the rope. The girl in the red shirt is looking at the boy in the yellow shirt. The girl in red has her hands on her hips. The boy in the orange is climbing the rope. 
LWVDX	12	a	The boy is in his room. The room is messy. The boy is cleaning his room. He has a pink jacket in his hands. The boy grabs the purple jacket off the chair.    The window is open in the boys bedroom.
JX3K4	12	a	The boy is in his room. "The boys room is clean." The boy is bent down. "The boy doesnt have any shoes on." The boy reaches for his shoes. The shoes are black.  
4O9CB	13	a	The boy is in his room. The boy is sitting at a table. The boy is frowning. The table has puzzle pieces on it. The boy is putting a puzzle together. The boy has a puzzle piece in his hands. The dad is standing in the doorway. The dad is looking at the son. The dad is frowning at the son. The dad has one hand on the door frame.
MQKYJ	2	a	There are kids outside. They are rolling skating down this lane. They have helmets and safety gear on. The kids are grinning. The boy in yellow is looking in another direction. There are cars parked outside. They are skating forward.   There friends and the sleep are outside.
6C4JJ	6	a	They are two men. They are surrounded by sheep. The man in the green is looking at the man in yellow. The man in the green shirt is frowning. The man in yellow is looking down at the sheep. The man in yellow is puzzled looking.   They people at the movies are sitting in purple seats.
86Z6S	13	a	There kids at a movie theatre. The boy in the green shirt is looking at the girl in pink. The boy in green is smiling at the girl. The boy is pointing at something. The boy has a cup in his hand. The boy in the orange shirt is looking at the boy in the green shirt. The boy in the orange shirt is frowning at the boy in the green shirt. The boy in the blue shirt is frowning The boy in the blue shirt has a cup in his hands. The girl in pink shirt is looking forward. The girl in the pink shirt has popcorn in her hands.
88U94	2	a	There are a dog and a boy in a car. The car is green. The dog is grinning. The boy is grinning. The dog is driving the car. The dog has his paws on the steering wheel. The boy has his head sticking out the window. "The boys hair is in the air." The car is going fast. There is smoke behind the car. The friends are at school.
BWTBJ	13	a	The boys are walking into a classroom. The boy in the blue shirt is looking at the boy in green. The boy in blue has a red notebook and a pen in his hands. The boy in blue looks shocked. The boy in green is looking at the boy in blue. The boy in green has a purple notebook in his hands. "Theres a tree behind the woman with the eagle."
W65TS	0	a	The kids are watching a presentation. The lady in red has an eagle on her arm. The lady is wearing gloves. The eagle has a rope on his leg. The eagle is sitting on her arm. The eagle is looking at the lady. The students are in school.
2VUYM	13	a	They are sitting at a desk. They have a pen and paper. The boy is pointing at the girl. The boy is writing on the paper. The girl is looking at the boy. The girl is grinning. They boy has his hands up. The boy eyebrows are raised.
3JY7Y	9	a	"Theyre in a classroom." The teacher is looking at the boy. The teacher has a pen and paper in his hands. The teacher has papers on his desk. The boy is looking at the teacher. The boy is confused. The boy has his hands in the air.   
FW13L	2	a	"Theyre in the library." There are people sitting at tables. There are people sitting at a computer. The man is putting up books. The boy is standing at the desk. The boy has a book and money in his hands. The boy is passing the items to the librarian The boy is grinning. The librarian is grinning. The librarian has her hand reaching out. The boy in purple is looking at the boy in red.
AUR3M	4	a	"Theyre in the classroom." The kids at sitting at the table. Everyone is looking at the boy in the red shirt. They have notebooks and pens on the table. There are some words on the blackboard. The boy in the red shirt is frowning. The boy in the red shirt has is around folded across his chest. The girl in the blue shirt has her hands folded across her chest. The boy in the purple shirt looks shocked. 
